CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,ValueSegment,LifeStageSegment,HighRiskChurn,PremiumCustomer,EstimatedAnnualRevenue
15600187,Ivanov,447.0,France,Male,52,8,0.0,2,1,1,86512.49,0,High-Value,Established,False,False,598.0
15607034,Petrov,617.0,Germany,Female,56,5,0.0,2,0,1,9732.6,0,High-Value,Established,False,False,460.0
15608327,Ivanov,770.0,France,Female,63,5,0.0,2,1,0,57123.47,1,High-Value,Senior,False,False,520.0
15605573,Costa,676.0,Germany,Male,72,6,0.0,1,0,1,15527.08,1,Medium-Value,Senior,False,False,230.0
15606355,Ivanov,615.0,France,Female,53,3,0.0,1,1,1,178594.05,0,Medium-Value,Established,False,False,368.0
15601128,Fischer,514.0,France,Male,67,9,62382.76,2,0,1,22319.16,0,High-Value,Senior,False,False,1894.8
15602471,Okafor,782.0,Germany,Male,64,8,0.0,3,0,1,165450.53,0,High-Value,Senior,False,False,690.0
15605898,Novak,522.0,France,Female,60,8,0.0,1,1,0,11518.49,1,Medium-Value,Senior,True,False,320.0
15607503,Andersen,666.0,France,Female,58,9,115764.21,4,1,1,170716.1,0,High-Value,Established,False,False,3720.58
15607885,Muller,600.0,Germany,Male,66,2,104235.79,1,1,0,172422.27,0,Medium-Value,Senior,True,False,2404.72
15605608,Novak,758.0,France,Female,50,7,0.0,1,1,1,175161.6,0,Medium-Value,Established,False,False,368.0
15604691,Okafor,739.0,Spain,Female,44,8,91295.56,1,1,1,116996.0,0,Medium-Value,Established,False,False,2467.8
15609252,Garcia,632.0,Germany,Female,46,10,0.0,1,1,0,179959.14,1,Medium-Value,Established,True,False,320.0
15601204,Costa,544.0,France,Male,69,0,0.0,1,1,1,25347.09,0,Medium-Value,Senior,False,False,368.0
15609017,Nguyen,645.0,France,Male,52,0,115079.57,2,1,1,122439.58,0,High-Value,Established,False,False,3244.83
15600236,Costa,706.0,Spain,Male,55,4,96249.39,2,0,0,54717.62,1,High-Value,Established,False,False,2324.99
15607070,Garcia,706.0,Germany,Female,57,8,135609.55,1,0,1,181591.61,1,High-Value,Established,False,False,3349.02
15609744,Andersen,719.0,France,Female,48,9,105129.31,1,0,1,57387.88,0,Medium-Value,Established,False,False,2647.97
15603520,Petrov,724.0,Spain,Female,56,7,88443.09,1,0,1,82470.9,0,Medium-Value,Established,False,False,2264.19
15607927,Garcia,593.0,France,Male,68,10,141959.77,3,1,0,87523.95,0,High-Value,Senior,False,False,3559.2
15603523,Muller,612.0,France,Female,52,3,88586.11,2,1,0,15333.97,0,High-Value,Established,False,False,2291.72
15606902,Petrov,492.0,Spain,Male,48,7,0.0,2,0,1,150882.13,0,High-Value,Established,False,False,460.0
15607567,Dubois,578.0,France,Female,75,9,145749.28,2,0,0,10753.5,1,High-Value,Senior,False,False,3314.99
15600122,Costa,621.0,France,Male,74,6,7637.28,2,0,1,124446.45,1,High-Value,Senior,False,False,635.66
15606669,Ivanov,579.0,France,Male,55,6,140276.36,3,1,0,122835.84,0,High-Value,Established,False,False,3525.53
15601444,Rossi,602.0,France,Male,47,3,37164.34,1,1,0,48899.22,0,Medium-Value,Established,True,False,1063.29
15601928,Muller,577.0,Germany,Female,54,0,0.0,2,1,1,190222.21,0,High-Value,Established,False,False,598.0
15608858,Garcia,563.0,France,Male,52,8,72133.35,2,0,1,161045.84,0,High-Value,Established,False,False,2119.07
15603238,Schmidt,543.0,France,Female,51,0,0.0,1,1,0,197455.27,0,Medium-Value,Established,True,False,320.0
15600468,Muller,788.0,Spain,Female,77,4,0.0,1,1,1,147580.96,0,Medium-Value,Senior,False,False,368.0
15604390,Muller,646.0,Germany,Male,60,4,0.0,2,1,1,192294.08,1,High-Value,Senior,False,False,598.0
15607454,Novak,703.0,Germany,Male,64,5,0.0,1,1,0,198603.96,1,Medium-Value,Senior,True,False,320.0
15608084,Costa,502.0,Germany,Male,64,0,113605.03,1,0,1,85263.59,1,High-Value,Senior,False,False,2842.92
15603780,Okafor,716.0,Spain,Male,35,2,151065.42,1,1,1,87658.93,0,High-Value,Established,False,True,3842.5
15600418,Garcia,646.0,Spain,Female,68,4,93307.12,1,1,0,135796.43,1,Medium-Value,Senior,True,False,2186.14
15603257,Muller,549.0,Spain,Male,56,3,0.0,2,1,1,31185.94,0,High-Value,Established,False,False,598.0
15601702,Costa,607.0,Spain,Female,39,6,0.0,2,1,1,13909.46,1,High-Value,Established,False,False,598.0
15604914,Nguyen,478.0,Spain,Male,49,8,151628.19,3,1,0,58713.0,0,High-Value,Established,False,False,3752.56
15606956,Muller,640.0,Spain,Female,40,8,80194.6,1,1,1,175901.31,0,Medium-Value,Established,False,False,2212.48
15600950,Okafor,598.0,France,Female,36,1,0.0,1,1,1,76323.93,1,Medium-Value,Established,False,False,368.0
15608213,Kumar,750.0,France,Male,43,0,91817.81,3,1,1,142803.82,0,High-Value,Established,False,False,2939.81
15605960,Muller,582.0,France,Female,81,5,134589.2,1,0,0,170920.99,0,High-Value,Senior,True,False,2891.78
15609427,Moreau,801.0,France,Male,45,9,0.0,2,1,0,172109.08,0,High-Value,Established,False,False,520.0
15600909,Okafor,580.0,Spain,Male,54,3,132692.07,2,0,0,14497.35,0,High-Value,Established,False,False,3053.84
15609307,Rossi,728.0,France,Male,41,3,46703.09,2,1,1,111855.3,0,High-Value,Established,False,False,1672.17
15609782,Bianchi,637.0,France,Male,46,6,37292.11,1,0,1,141952.85,1,Medium-Value,Established,False,False,1087.72
15602265,Okafor,630.0,Germany,Male,50,0,50092.16,1,1,0,28089.95,1,Medium-Value,Established,True,False,1321.84
15608230,Kowalski,716.0,Spain,Male,66,0,119280.14,1,1,1,147591.08,0,High-Value,Senior,False,False,3111.44
15603041,Garcia,648.0,France,Female,55,8,0.0,1,1,0,4071.22,1,Medium-Value,Established,True,False,320.0
15609833,Kumar,650.0,Germany,Male,50,5,173208.5,3,0,0,61100.99,0,High-Value,Established,False,False,4064.17
15607044,Petrov,675.0,France,Female,53,4,119231.44,2,0,1,74675.82,1,High-Value,Established,False,False,3202.32
15605532,Andersen,663.0,Germany,Male,61,3,116620.52,4,1,1,54672.31,0,High-Value,Senior,False,False,3740.27
15606936,Silva,644.0,France,Female,56,9,43425.97,3,1,0,167880.95,0,High-Value,Established,False,False,1588.52
15609444,Kumar,602.0,France,Male,64,8,76523.98,1,1,1,8463.62,1,Medium-Value,Senior,False,False,2128.05
15601137,Ivanov,748.0,France,Female,52,5,113943.48,1,1,0,11279.2,0,High-Value,Established,True,False,2598.87
15602823,Bianchi,418.0,France,Male,75,10,0.0,1,1,0,27121.02,0,Medium-Value,Senior,True,False,320.0
15604088,Bianchi,622.0,Spain,Male,50,1,0.0,1,0,0,74026.16,1,Medium-Value,Established,True,False,200.0
15609526,Petrov,636.0,France,Female,73,0,152604.17,2,1,0,98707.42,0,High-Value,Senior,False,False,3572.08
15607479,Tanaka,698.0,France,Male,39,6,24823.68,2,0,1,160196.42,0,High-Value,Established,False,False,1030.94
15607018,Silva,657.0,France,Female,70,5,0.0,1,1,1,158135.55,0,Medium-Value,Senior,False,False,368.0
15604630,Rossi,756.0,Germany,Female,45,8,106764.81,2,0,1,2057.11,0,High-Value,Established,False,False,2915.59
15604917,Garcia,706.0,France,Female,50,10,0.0,2,0,0,180459.63,0,High-Value,Established,False,False,400.0
15605944,Garcia,718.0,France,Female,55,2,115049.69,2,1,0,54562.89,1,High-Value,Established,False,False,2820.99
15605667,Petrov,749.0,Spain,Female,41,7,0.0,1,1,1,5204.6,0,Medium-Value,Established,False,False,368.0
15609286,Tanaka,617.0,France,Female,51,3,0.0,1,1,0,107742.15,0,Medium-Value,Established,True,False,320.0
15607933,Silva,648.0,France,Female,73,10,78151.24,2,1,0,173860.53,0,High-Value,Senior,False,False,2083.02
15603525,Dubois,667.0,Germany,Male,40,7,0.0,2,1,1,54882.75,0,High-Value,Established,False,False,598.0
15602374,Costa,640.0,Germany,Male,54,2,183076.86,1,0,1,47476.98,0,High-Value,Established,False,False,4440.77
15601417,Tanaka,530.0,Germany,Female,40,9,77261.31,1,1,0,176945.76,1,Medium-Value,Established,True,False,1865.23
15605659,Kumar,611.0,France,Female,59,4,0.0,2,1,1,63172.73,0,High-Value,Established,False,False,598.0
15604271,Andersen,659.0,France,Female,71,4,0.0,1,1,0,112668.36,1,Medium-Value,Senior,True,False,320.0
15601065,Ivanov,768.0,France,Male,62,1,111387.76,1,1,0,117303.53,1,High-Value,Senior,True,False,2547.76
15607549,Nguyen,765.0,France,Female,40,6,135978.32,1,1,0,21514.92,0,High-Value,Established,True,False,3039.57
15606091,Bianchi,648.0,Spain,Male,59,9,35884.78,1,0,1,18611.7,0,Medium-Value,Established,False,False,1055.35
15609273,Kowalski,569.0,Spain,Female,53,8,144115.21,3,0,1,153230.82,0,High-Value,Established,False,False,4004.65
15609752,Nguyen,696.0,Spain,Male,92,4,0.0,2,1,0,63592.21,1,High-Value,Senior,False,False,520.0
15607441,Novak,615.0,Germany,Male,61,4,0.0,1,1,1,59941.25,1,Medium-Value,Senior,False,False,368.0
15607981,Bianchi,577.0,France,Male,75,9,0.0,2,1,1,145300.44,1,High-Value,Senior,False,False,598.0
15609646,Ivanov,606.0,Germany,Female,53,7,0.0,1,1,1,53416.64,0,Medium-Value,Established,False,False,368.0
15608471,Muller,741.0,Germany,Female,41,0,79975.6,2,0,1,162605.66,0,High-Value,Established,False,False,2299.44
15609106,Silva,530.0,France,Male,47,8,77811.29,1,0,0,105667.7,0,Medium-Value,Established,True,False,1756.23
15604367,Rossi,628.0,Spain,Male,59,2,96396.98,3,0,1,157487.92,0,High-Value,Established,False,False,2907.13
15601542,Okafor,712.0,Germany,Female,63,6,0.0,2,1,0,73225.45,1,High-Value,Senior,False,False,520.0
15600216,Okafor,626.0,France,Male,54,9,151657.22,1,1,0,43624.21,1,High-Value,Established,True,False,3353.14
15605529,Okafor,749.0,France,Male,55,2,0.0,1,1,1,29110.75,0,Medium-Value,Established,False,False,368.0
15609335,Kowalski,503.0,Germany,Female,56,10,57414.73,1,1,0,66163.6,1,Medium-Value,Established,True,False,1468.29
15608418,Kumar,462.0,Germany,Female,67,8,0.0,1,1,0,23229.37,0,Medium-Value,Senior,True,False,320.0
15608001,Kumar,621.0,France,Male,46,7,90688.03,2,1,1,88713.0,0,High-Value,Established,False,False,2683.82
15608736,Tanaka,728.0,France,Female,36,9,79338.73,3,0,1,135483.03,0,High-Value,Established,False,False,2514.79
15603443,Dubois,472.0,Germany,Female,44,4,20924.35,2,1,1,52823.17,0,High-Value,Established,False,False,1079.26
15604065,Kowalski,566.0,France,Female,61,4,0.0,2,0,1,11642.85,0,High-Value,Senior,False,False,460.0
15600630,Kumar,691.0,Spain,Male,43,4,87838.17,2,1,1,118740.66,0,High-Value,Established,False,False,2618.28
15603003,Bianchi,656.0,Germany,Female,53,1,112777.99,2,0,0,184749.23,0,High-Value,Established,False,False,2655.56
15603622,Kowalski,670.0,France,Male,59,5,112097.14,2,1,0,172253.17,0,High-Value,Established,False,False,2761.94
15605005,Bianchi,695.0,France,Male,51,2,0.0,1,0,0,142336.14,0,Medium-Value,Established,True,False,200.0
15609227,Silva,787.0,Germany,Female,41,8,52818.14,1,0,0,5616.92,1,Medium-Value,Established,True,False,1256.36
15606021,Garcia,630.0,France,Male,62,2,68691.65,1,1,1,33829.02,0,Medium-Value,Senior,False,False,1947.91
15600903,Schmidt,536.0,France,Female,32,1,126687.24,1,1,0,62839.42,0,High-Value,Young Professional,True,False,2853.74
15604749,Ivanov,765.0,Germany,Male,56,8,141282.51,2,1,1,121903.26,1,High-Value,Established,False,False,3847.5
15603693,Kowalski,461.0,France,Female,52,6,0.0,2,1,1,51629.6,0,High-Value,Established,False,False,598.0
15609400,Silva,574.0,Spain,Female,58,8,80307.13,1,0,1,34268.17,0,Medium-Value,Established,False,False,2077.06
15601842,Petrov,758.0,Spain,Female,38,3,109018.75,2,1,0,11052.49,0,High-Value,Established,False,False,2700.38
15606858,Tanaka,754.0,France,Male,42,3,164770.23,2,1,0,186010.07,0,High-Value,Established,False,False,3815.4
15604309,Novak,624.0,Spain,Female,84,1,72565.21,3,1,0,97416.51,0,High-Value,Senior,False,False,2171.3
15608449,Dubois,618.0,Germany,Female,54,4,103887.25,3,1,1,180988.32,0,High-Value,Established,False,False,3217.41
15600064,Tanaka,577.0,Germany,Male,52,1,0.0,2,0,0,167010.79,1,High-Value,Established,False,False,400.0
15607422,Muller,850.0,France,Male,41,0,97247.21,1,0,1,8533.96,0,Medium-Value,Established,False,False,2466.69
15608811,Fischer,644.0,France,Female,45,5,0.0,1,1,1,101559.0,0,Medium-Value,Established,False,False,368.0
15601505,Dubois,699.0,Germany,Female,60,4,43651.63,2,0,1,21950.35,0,High-Value,Senior,False,False,1463.99
15609642,Tanaka,551.0,Germany,Female,51,5,0.0,3,1,1,39720.29,0,High-Value,Established,False,False,828.0
15604312,Kowalski,461.0,Spain,Male,83,8,58207.31,1,0,1,188197.15,1,Medium-Value,Senior,False,False,1568.77
15606368,Smith,532.0,France,Female,43,4,143071.23,2,1,0,83594.02,0,High-Value,Established,False,False,3381.42
15604926,Ivanov,509.0,Spain,Male,67,2,0.0,1,1,0,57137.23,1,Medium-Value,Senior,True,False,320.0
15609554,Silva,575.0,France,Female,62,8,0.0,1,0,1,198831.78,0,Medium-Value,Senior,False,False,230.0
15605288,Garcia,630.0,France,Female,47,9,0.0,1,1,0,17513.53,0,Medium-Value,Established,True,False,320.0
15609073,Costa,694.0,Germany,Female,68,2,35279.01,1,0,0,89374.19,0,Medium-Value,Senior,True,False,905.58
15609399,Nguyen,513.0,Germany,Male,61,2,22356.04,2,1,1,190616.86,0,High-Value,Senior,False,False,1112.19
15600097,Costa,664.0,France,Male,54,8,20423.2,1,1,0,16060.84,0,Medium-Value,Established,True,False,728.46
15601894,Rossi,625.0,France,Female,51,0,135042.52,2,1,1,53700.28,0,High-Value,Established,False,False,3703.98
15605415,Dubois,667.0,Spain,Male,45,1,157393.7,2,0,1,72353.14,0,High-Value,Established,False,False,4080.06
15603464,Ivanov,594.0,Germany,Male,46,7,0.0,2,0,0,63577.97,0,High-Value,Established,False,False,400.0
15608637,Schmidt,694.0,Germany,Female,70,6,152784.8,1,1,1,155826.49,1,High-Value,Senior,False,True,3882.05
15603772,Andersen,791.0,France,Female,66,6,49303.44,1,1,1,87395.27,1,Medium-Value,Senior,False,False,1501.98
15600460,Kumar,759.0,France,Male,44,2,95868.85,2,1,1,115010.38,0,High-Value,Established,False,False,2802.98
15606080,Schmidt,657.0,France,Male,55,0,80284.68,1,0,1,51948.91,0,Medium-Value,Established,False,False,2076.55
15602007,Muller,638.0,France,Male,42,0,60590.02,1,0,1,51081.16,0,Medium-Value,Established,False,False,1623.57
15607878,Nguyen,541.0,France,Male,50,6,86002.34,2,1,1,111993.12,0,High-Value,Established,False,False,2576.05
15603183,Okafor,773.0,Germany,Male,77,1,101082.98,1,0,0,170313.51,1,Medium-Value,Senior,True,False,2221.66
15600267,Kowalski,802.0,Germany,Male,73,2,0.0,2,1,1,7634.26,0,High-Value,Senior,False,False,598.0
15605408,Fischer,697.0,France,Male,46,7,131093.82,1,0,0,74457.77,0,High-Value,Established,True,False,2821.88
15602873,Dubois,455.0,Germany,Male,63,9,102916.29,2,1,0,110216.34,0,High-Value,Senior,False,False,2578.33
15602971,Okafor,710.0,Germany,Female,69,7,0.0,1,1,1,45807.58,1,Medium-Value,Senior,False,False,368.0
15601521,Kumar,754.0,Spain,Female,65,5,0.0,2,0,1,110786.2,1,High-Value,Senior,False,False,460.0
15600679,Moreau,594.0,France,Female,65,10,84452.24,1,1,0,37690.14,1,Medium-Value,Senior,True,False,2009.04
15600817,Rossi,674.0,France,Male,47,1,0.0,1,1,0,140750.2,0,Medium-Value,Established,True,False,320.0
15604838,Schmidt,641.0,France,Male,55,1,80407.09,1,1,1,179575.82,0,Medium-Value,Established,False,False,2217.36
15607863,Fischer,785.0,Germany,Male,60,8,107393.28,1,0,1,20946.69,0,Medium-Value,Senior,False,False,2700.05
15606641,Smith,649.0,France,Female,55,8,0.0,2,1,1,97327.56,0,High-Value,Established,False,False,598.0
15605178,Okafor,530.0,Spain,Female,68,1,74545.31,2,0,1,68222.34,0,High-Value,Senior,False,False,2174.54
15600035,Okafor,765.0,France,Female,41,3,46660.1,1,1,0,31296.32,0,Medium-Value,Established,True,False,1253.2
15605399,Schmidt,370.0,Germany,Female,55,4,64144.33,1,1,1,146256.44,1,Medium-Value,Established,False,False,1843.32
15608226,Novak,806.0,France,Male,68,3,0.0,1,0,0,113800.89,1,Medium-Value,Senior,True,False,200.0
15601291,Schmidt,777.0,Spain,Female,49,10,0.0,1,1,1,35623.27,0,Medium-Value,Established,False,False,368.0
15600001,Nguyen,598.0,Spain,Female,44,9,0.0,3,0,1,162065.65,0,High-Value,Established,False,False,690.0
15602399,Kumar,579.0,France,Male,55,5,0.0,2,1,0,51642.06,1,High-Value,Established,False,False,520.0
15604584,Fischer,817.0,France,Female,65,2,46261.08,1,1,1,92395.21,1,Medium-Value,Senior,False,False,1432.0
15601752,Novak,616.0,France,Male,62,2,0.0,1,1,1,134193.48,0,Medium-Value,Senior,False,False,368.0
15609601,Tanaka,779.0,Spain,Female,59,9,128223.65,1,1,0,190513.89,0,High-Value,Established,True,False,2884.47
15602761,Tanaka,616.0,Spain,Female,67,9,128990.89,1,1,0,58544.93,1,High-Value,Senior,True,False,2899.82
15609220,Muller,507.0,Germany,Male,52,8,71278.03,1,0,1,14669.5,0,Medium-Value,Established,False,False,1869.39
15602719,Muller,612.0,France,Female,38,4,62302.2,1,1,0,3919.25,0,Medium-Value,Established,True,False,1566.04
15609748,Kumar,850.0,Germany,Female,35,7,94727.26,1,1,0,192537.22,0,Medium-Value,Established,True,False,2214.55
15608316,Costa,532.0,France,Male,44,0,37411.47,1,1,0,68988.91,1,Medium-Value,Established,True,False,1068.23
15608663,Moreau,648.0,Germany,Male,44,4,0.0,1,1,1,73253.63,0,Medium-Value,Established,False,False,368.0
15605199,Bianchi,688.0,Spain,Female,82,2,80283.52,2,0,1,163097.54,1,High-Value,Senior,False,False,2306.52
15604657,Fischer,639.0,Germany,Male,80,8,112772.88,1,1,1,144653.45,1,High-Value,Senior,False,False,2961.78
15600140,Bianchi,735.0,France,Male,41,0,169861.78,1,0,1,105277.05,1,High-Value,Established,False,False,4136.82
15602014,Novak,740.0,Germany,Male,49,10,114711.25,1,1,0,126472.34,0,High-Value,Established,True,False,2614.22
15603263,Schmidt,696.0,Spain,Male,54,7,87216.53,2,1,1,69246.52,0,High-Value,Established,False,False,2603.98
15604976,Fischer,617.0,Spain,Male,30,8,141806.24,2,1,0,167107.15,0,High-Value,Young Professional,False,False,3356.12
15606885,Smith,587.0,France,Male,50,8,0.0,2,1,0,152628.54,0,High-Value,Established,False,False,520.0
15601787,Okafor,610.0,Spain,Male,46,4,0.0,1,1,0,83052.39,1,Medium-Value,Established,True,False,320.0
15601008,Kumar,840.0,France,Male,46,9,131102.37,1,1,1,62639.41,0,High-Value,Established,False,False,3383.35
15606443,Petrov,671.0,Spain,Male,43,1,114048.11,2,1,1,24295.21,0,High-Value,Established,False,False,3221.11
15607439,Silva,558.0,France,Female,58,2,87886.94,2,1,1,186265.52,0,High-Value,Established,False,False,2619.4
15609859,Garcia,628.0,France,Male,63,7,193960.84,1,0,1,50247.96,0,High-Value,Senior,False,False,4691.1
15609763,Fischer,532.0,Spain,Female,54,9,126704.53,1,0,0,180525.59,0,High-Value,Established,True,False,2734.09
15601426,Costa,850.0,Spain,Male,55,1,130314.35,1,0,0,30187.19,0,High-Value,Established,True,False,2806.29
15601120,Smith,517.0,France,Female,49,1,157539.26,3,1,1,157608.95,0,High-Value,Established,False,True,4451.4
15602369,Muller,737.0,Spain,Female,67,5,0.0,2,1,0,25872.6,0,High-Value,Senior,False,False,520.0
15609083,Smith,825.0,Spain,Male,62,9,151797.29,2,1,0,150648.97,1,High-Value,Senior,False,False,3555.95
15605487,Nguyen,654.0,Germany,Male,61,0,0.0,1,1,0,15370.31,1,Medium-Value,Senior,True,False,320.0
15603349,Nguyen,585.0,France,Female,68,0,147709.6,1,1,1,116613.39,0,High-Value,Senior,False,True,3765.32
15605426,Petrov,726.0,Germany,Female,74,8,61585.76,2,0,0,198785.16,1,High-Value,Senior,False,False,1631.72
15607900,Rossi,757.0,France,Male,68,7,71603.94,1,1,1,78748.3,0,Medium-Value,Senior,False,False,2014.89
15605026,Garcia,511.0,France,Male,41,9,0.0,2,0,0,78385.47,1,High-Value,Established,False,False,400.0
15604027,Tanaka,746.0,France,Female,66,10,76950.2,2,1,0,101277.87,0,High-Value,Senior,False,False,2059.0
15609505,Ivanov,451.0,France,Male,74,1,0.0,1,0,0,171897.89,1,Medium-Value,Senior,True,False,200.0
15603274,Dubois,755.0,France,Male,74,1,0.0,2,1,0,4049.69,0,High-Value,Senior,False,False,520.0
15605618,Moreau,633.0,France,Male,48,0,113515.17,1,1,0,90879.7,0,High-Value,Established,True,False,2590.3
15602659,Muller,525.0,Spain,Female,49,6,0.0,1,0,0,191959.34,0,Medium-Value,Established,True,False,200.0
15609660,Muller,557.0,France,Male,41,1,0.0,2,1,1,6103.78,0,High-Value,Established,False,False,598.0
15606746,Smith,550.0,France,Male,46,1,0.0,2,1,1,139213.12,0,High-Value,Established,False,False,598.0
15607910,Smith,598.0,France,Female,61,7,0.0,1,1,1,11646.61,1,Medium-Value,Senior,False,False,368.0
15602218,Garcia,646.0,France,Female,46,2,76847.23,1,1,0,135101.6,0,Medium-Value,Established,True,False,1856.94
15606900,Smith,772.0,Germany,Female,52,7,65775.75,1,1,1,18164.9,0,Medium-Value,Established,False,False,1880.84
15605817,Moreau,701.0,France,Female,39,0,4949.88,1,0,0,142191.67,0,Medium-Value,Established,True,False,299.0
15602541,Bianchi,671.0,Spain,Male,49,9,140439.96,2,0,1,29978.38,0,High-Value,Established,False,False,3690.12
15605327,Dubois,626.0,France,Female,76,0,88709.78,1,1,0,46100.0,0,Medium-Value,Senior,True,False,2094.2
15603267,Costa,646.0,Germany,Female,67,2,0.0,1,0,0,45008.49,1,Medium-Value,Senior,True,False,200.0
15604492,Costa,632.0,Spain,Male,45,10,22868.3,1,0,1,12275.32,0,Medium-Value,Established,False,False,755.97
15606646,Rossi,754.0,Spain,Female,67,0,189850.1,1,0,1,102012.87,0,High-Value,Senior,False,False,4596.55
15609904,Novak,578.0,France,Female,39,2,58579.39,2,1,0,42188.81,0,High-Value,Established,False,False,1691.59
15603594,Dubois,794.0,France,Female,41,3,134788.41,1,0,1,137869.9,0,High-Value,Established,False,False,3330.13
15609004,Nguyen,513.0,France,Female,49,9,129056.99,1,1,1,52037.21,0,High-Value,Established,False,False,3336.31
15601535,Smith,497.0,Germany,Male,47,9,93565.03,1,1,1,120171.71,0,Medium-Value,Established,False,False,2520.0
15608838,Costa,709.0,Spain,Male,72,9,72974.46,1,1,1,121760.43,1,Medium-Value,Senior,False,False,2046.41
15606333,Okafor,850.0,Spain,Male,32,9,95532.83,2,1,0,22003.7,0,High-Value,Young Professional,False,False,2430.66
15604022,Andersen,503.0,France,Female,64,0,137136.7,3,1,0,141726.9,0,High-Value,Senior,False,False,3462.73
15601959,Muller,783.0,Spain,Male,87,0,76773.02,2,0,1,48203.88,0,High-Value,Senior,False,False,2225.78
15604709,Tanaka,655.0,France,Male,42,4,98839.45,2,1,1,127595.34,0,High-Value,Established,False,False,2871.31
15600290,Petrov,850.0,Spain,Male,67,1,135818.59,2,0,0,94750.02,1,High-Value,Senior,False,False,3116.37
15604629,Ivanov,647.0,France,Female,70,1,54277.83,2,0,0,97119.45,1,High-Value,Senior,False,False,1485.56
15600990,Kowalski,844.0,Spain,Female,55,0,67873.2,1,1,1,103258.83,0,Medium-Value,Established,False,False,1929.08
15605474,Okafor,598.0,France,Female,38,1,0.0,2,1,1,93808.46,0,High-Value,Established,False,False,598.0
15602360,Novak,622.0,France,Female,48,1,185008.77,1,1,0,94101.66,0,High-Value,Established,True,False,4020.18
15607849,Dubois,648.0,Germany,Male,54,10,21804.45,1,1,0,21184.85,0,Medium-Value,Established,True,False,756.09
15602724,Nguyen,649.0,Spain,Female,48,9,67565.09,2,1,0,75514.53,0,High-Value,Established,False,False,1871.3
15605634,Nguyen,572.0,France,Male,46,5,0.0,2,1,0,163485.45,1,High-Value,Established,False,False,520.0
15606352,Rossi,660.0,France,Female,69,10,0.0,1,0,0,129926.9,1,Medium-Value,Senior,True,False,200.0
15605149,Andersen,581.0,France,Female,42,5,0.0,1,0,1,161037.16,0,Medium-Value,Established,False,False,230.0
15603507,Petrov,668.0,France,Male,46,4,0.0,3,1,1,79669.34,0,High-Value,Established,False,False,828.0
15602665,Andersen,516.0,France,Male,48,6,0.0,2,1,0,154397.17,0,High-Value,Established,False,False,520.0
15602287,Petrov,714.0,Germany,Female,42,0,0.0,3,1,0,63455.5,0,High-Value,Established,False,False,720.0
15603400,Petrov,689.0,France,Male,69,4,104844.73,1,0,1,190973.75,0,Medium-Value,Senior,False,False,2641.43
15604746,Nguyen,740.0,Spain,Female,60,9,0.0,1,1,1,165950.51,0,Medium-Value,Senior,False,False,368.0
15607188,Garcia,597.0,France,Male,56,10,110913.56,1,1,1,128900.66,0,High-Value,Established,False,False,2919.01
15601559,Schmidt,725.0,Germany,Male,56,0,44229.16,3,1,1,80420.56,0,High-Value,Established,False,False,1845.27
15603379,Ivanov,669.0,France,Female,66,10,0.0,2,1,0,108616.43,0,High-Value,Senior,False,False,520.0
15602970,Novak,707.0,France,Female,52,4,53876.69,1,1,1,96579.49,0,Medium-Value,Established,False,False,1607.16
15604583,Kumar,662.0,Germany,Female,44,2,0.0,1,1,1,135097.24,0,Medium-Value,Established,False,False,368.0
15606559,Rossi,726.0,Germany,Male,68,6,46728.7,1,1,0,91177.95,0,Medium-Value,Senior,True,False,1254.57
15605583,Okafor,750.0,France,Male,66,9,92310.16,1,1,1,66520.68,0,Medium-Value,Senior,False,False,2491.13
15601772,Ivanov,604.0,France,Male,58,8,221736.04,1,0,1,76786.4,0,High-Value,Established,False,False,5329.93
15607332,Kowalski,590.0,Spain,Female,43,3,0.0,1,0,1,135376.59,1,Medium-Value,Established,False,False,230.0
15602290,Ivanov,822.0,Spain,Female,43,1,0.0,1,1,0,106232.77,1,Medium-Value,Established,True,False,320.0
15601678,Moreau,627.0,France,Female,56,10,174929.62,3,1,1,119612.55,0,High-Value,Established,False,True,4851.38
15603398,Smith,620.0,Spain,Male,52,8,114701.48,1,0,0,104720.81,1,High-Value,Established,True,False,2494.03
15604441,Ivanov,727.0,Germany,Female,49,3,0.0,1,1,1,155439.45,0,Medium-Value,Established,False,False,368.0
15601313,Schmidt,523.0,France,Female,59,1,146753.74,2,1,1,192921.82,0,High-Value,Established,False,True,3973.34
15604495,Novak,734.0,France,Male,56,4,52476.4,1,0,0,160302.87,1,Medium-Value,Established,True,False,1249.53
15608131,Nguyen,669.0,Germany,Female,64,10,173644.65,1,1,1,114777.51,1,High-Value,Senior,False,True,4361.83
15600852,Bianchi,653.0,France,Female,47,9,131644.99,1,1,0,116998.25,0,High-Value,Established,True,False,2952.9
15607330,Garcia,560.0,Spain,Female,59,10,0.0,1,1,0,195467.87,0,Medium-Value,Established,True,False,320.0
15600092,Petrov,514.0,Spain,Female,74,8,50267.72,1,1,1,157892.45,1,Medium-Value,Senior,False,False,1524.16
15603381,Nguyen,501.0,France,Female,53,9,69748.85,1,0,0,68614.99,0,Medium-Value,Established,True,False,1594.98
15607270,Kowalski,611.0,France,Male,48,9,96754.62,1,1,0,143754.86,0,Medium-Value,Established,True,False,2255.09
